# position,p_value_total
3.013000000000000000e+03,2.649526223670710390e-02
3.014000000000000000e+03,8.751282515541070062e-02
3.014000000000000000e+03,8.413301949423622472e-02
3.014000000000000000e+03,3.035789727804936999e-02
3.015000000000000000e+03,6.427666123483613547e-02
3.015000000000000000e+03,3.361699559418190875e-02
3.015000000000000000e+03,4.224757076468102675e-03
3.016000000000000000e+03,1.934335204297181476e-01
3.016000000000000000e+03,1.436417405999154961e-01
3.016000000000000000e+03,1.089987325728770662e-01
3.017000000000000000e+03,1.612650129760395956e-01
3.017000000000000000e+03,1.629549158066268336e-02
3.017000000000000000e+03,1.041704387711992336e-01
3.018000000000000000e+03,8.618504435994930879e-02
3.018000000000000000e+03,5.914659907055344092e-03
3.018000000000000000e+03,4.170438771199227318e-02
3.019000000000000000e+03,9.428450721226386833e-01
3.019000000000000000e+03,9.847908745247148099e-01
3.019000000000000000e+03,6.226084857263564087e-01
3.020000000000000000e+03,1.627738547890639209e-01
3.020000000000000000e+03,4.031625324400989890e-02
3.020000000000000000e+03,8.214134830104412310e-02
3.021000000000000000e+03,5.028064457722252190e-01
3.021000000000000000e+03,2.872834811998310062e-02
3.021000000000000000e+03,2.685738427183294030e-01
3.022000000000000000e+03,5.848270867282273633e-01
3.022000000000000000e+03,3.535518136278592571e-01
3.022000000000000000e+03,8.400024141469007999e-01
3.023000000000000000e+03,2.960347637153720735e-01
3.023000000000000000e+03,2.534854245880861778e-02
3.023000000000000000e+03,1.854064819844287448e-01
3.024000000000000000e+03,8.354758887078278518e-01
3.024000000000000000e+03,9.663830044058181468e-01
3.024000000000000000e+03,4.242863178224395154e-02
3.025000000000000000e+03,8.118172490796065066e-01
3.025000000000000000e+03,5.751704991248717674e-02
3.025000000000000000e+03,3.988774216911099013e-01
3.026000000000000000e+03,5.704025589957149034e-01
3.026000000000000000e+03,4.098014364174060176e-01
3.026000000000000000e+03,4.381073088297423035e-01
3.027000000000000000e+03,7.945560987386082186e-01
3.027000000000000000e+03,6.190476190476190688e-01
3.027000000000000000e+03,3.311606011225783353e-01
3.028000000000000000e+03,7.360733900657855378e-01
3.028000000000000000e+03,1.041704387711992336e-01
3.028000000000000000e+03,4.124569980083288012e-01
3.029000000000000000e+03,4.977970909529844667e-01
3.029000000000000000e+03,8.871989860583016918e-02
3.029000000000000000e+03,5.015993723218057365e-01
3.030000000000000000e+03,1.904158368036694970e-01
3.030000000000000000e+03,2.390005431830526800e-02
3.030000000000000000e+03,1.867342627798901644e-01
3.031000000000000000e+03,6.135554348482105125e-01
3.031000000000000000e+03,4.648439857565332956e-01
3.031000000000000000e+03,2.714708189993361165e-01
3.032000000000000000e+03,2.692980867885810814e-01
3.032000000000000000e+03,5.316555012372502498e-01
3.032000000000000000e+03,1.029633653207797650e-01
3.033000000000000000e+03,6.632868610054921954e-02
3.033000000000000000e+03,8.540044661717666186e-02
3.033000000000000000e+03,2.655561590922807507e-03
3.034000000000000000e+03,3.198744643611563937e-02
3.034000000000000000e+03,3.035789727804936999e-02
3.034000000000000000e+03,1.327780795461403754e-03
3.035000000000000000e+03,5.474078097652242125e-02
3.035000000000000000e+03,2.474500573359888784e-03
3.035000000000000000e+03,2.727985997947975083e-02
3.036000000000000000e+03,6.226084857263564087e-01
3.036000000000000000e+03,6.566479570281851252e-01
3.036000000000000000e+03,3.736495865773432068e-01
3.037000000000000000e+03,6.608727141046533138e-02
3.037000000000000000e+03,1.099040376606916503e-01
3.037000000000000000e+03,2.836622608485726230e-03
3.038000000000000000e+03,9.415172913271772914e-02
3.038000000000000000e+03,6.451807592492003751e-02
3.038000000000000000e+03,2.414146900838916039e-04
3.039000000000000000e+03,7.646810308407266110e-02
3.039000000000000000e+03,3.977307019132114013e-02
3.039000000000000000e+03,4.104049731426156859e-03
3.040000000000000000e+03,7.140442995956304273e-01
3.040000000000000000e+03,7.290120103808316321e-01
3.040000000000000000e+03,2.153419035548313210e-01
3.041000000000000000e+03,5.328625746876697322e-01
3.041000000000000000e+03,5.704025589957149034e-01
3.041000000000000000e+03,2.172732210755024332e-02
3.042000000000000000e+03,8.634799927575592671e-01
3.042000000000000000e+03,7.714406421630756183e-01
3.042000000000000000e+03,6.427666123483613547e-02
3.043000000000000000e+03,7.097591888466413534e-01
3.043000000000000000e+03,5.981048946828414203e-02
3.043000000000000000e+03,3.645361820266763142e-01
3.044000000000000000e+03,6.281610235982859614e-01
3.044000000000000000e+03,4.170438771199227318e-02
3.044000000000000000e+03,6.655199468887681435e-01
3.045000000000000000e+03,9.027702335687126656e-01
3.045000000000000000e+03,8.449514152936206390e-02
3.045000000000000000e+03,6.111412879473715476e-01
3.046000000000000000e+03,6.529060293318847963e-01
3.046000000000000000e+03,1.058603416017864646e-01
3.046000000000000000e+03,5.066087271410465442e-01
3.047000000000000000e+03,3.988774216911099013e-01
3.047000000000000000e+03,1.875792141951837799e-01
3.047000000000000000e+03,6.021485907417466477e-01
3.048000000000000000e+03,5.806626833242802821e-01
3.048000000000000000e+03,2.824551873981531736e-02
3.048000000000000000e+03,1.109904037660691678e-01
3.049000000000000000e+03,8.808618504435995478e-01
3.049000000000000000e+03,9.019252821534190501e-01
3.049000000000000000e+03,1.386323857806747439e-01
3.050000000000000000e+03,8.878025227835113498e-01
3.050000000000000000e+03,9.212988110326513214e-01
3.050000000000000000e+03,1.371235439676504186e-01
3.051000000000000000e+03,5.613495081175690071e-01
3.051000000000000000e+03,6.270746574929084161e-02
3.051000000000000000e+03,3.265737220109843908e-01
3.052000000000000000e+03,6.791598768785080953e-01
3.052000000000000000e+03,1.013941698352344711e-01
3.052000000000000000e+03,6.905063673124509638e-01
3.053000000000000000e+03,4.368398817068018802e-01
3.053000000000000000e+03,3.886776510350654912e-02
3.053000000000000000e+03,3.395497616029935495e-01
3.054000000000000000e+03,4.875973202969400844e-01
3.054000000000000000e+03,3.049067535759550918e-01
3.054000000000000000e+03,9.497857444625505963e-01
3.055000000000000000e+03,9.946285231456334364e-01
3.055000000000000000e+03,6.437926247812179037e-01
3.055000000000000000e+03,3.311606011225783353e-01
3.056000000000000000e+03,9.992757559297483771e-01
3.056000000000000000e+03,1.075502444323737095e-01
3.056000000000000000e+03,5.558573239181604508e-01
3.057000000000000000e+03,7.882793167964270431e-01
3.057000000000000000e+03,4.351499788762146215e-02
3.057000000000000000e+03,5.650914358138692251e-01
3.058000000000000000e+03,8.798358380107429433e-01
3.058000000000000000e+03,9.835234474017744422e-01
3.058000000000000000e+03,5.504254933912728492e-02
3.059000000000000000e+03,8.020399541312088765e-01
3.059000000000000000e+03,5.359406119862393514e-02
3.059000000000000000e+03,4.584464964693101829e-01
3.060000000000000000e+03,6.637696903856599162e-01
3.060000000000000000e+03,1.371235439676504186e-01
3.060000000000000000e+03,3.106403524654475223e-01
3.061000000000000000e+03,7.844770354276057178e-01
3.061000000000000000e+03,9.619771863117870803e-01
3.061000000000000000e+03,6.759611322348965112e-01
3.062000000000000000e+03,8.413301949423622472e-02
3.062000000000000000e+03,4.924859677711388578e-02
3.062000000000000000e+03,5.069708491761723383e-03
3.063000000000000000e+03,6.938861729736254258e-01
3.063000000000000000e+03,7.290120103808316321e-01
3.063000000000000000e+03,3.472750316856780817e-01
3.064000000000000000e+03,1.169050636731245041e-01
3.064000000000000000e+03,5.492184199408533737e-03
3.064000000000000000e+03,3.397911762930774099e-02
3.065000000000000000e+03,3.386444565151789377e-01
3.065000000000000000e+03,4.769147202607278424e-01
3.065000000000000000e+03,3.524654475224817118e-02
3.066000000000000000e+03,1.674210875731788339e-01
3.066000000000000000e+03,5.673245216971452461e-03
3.066000000000000000e+03,8.171887259339730147e-02
3.067000000000000000e+03,2.498642042368278138e-01
3.067000000000000000e+03,9.891966926187457931e-02
3.067000000000000000e+03,1.671796728830949458e-02
3.068000000000000000e+03,6.544148711449091493e-01
3.068000000000000000e+03,6.307562315166878042e-01
3.068000000000000000e+03,5.015993723218057365e-01
3.069000000000000000e+03,3.578972780493692996e-02
3.069000000000000000e+03,6.578550304786046077e-03
3.069000000000000000e+03,1.539018649284809061e-02
3.070000000000000000e+03,5.625565815679883785e-01
3.070000000000000000e+03,7.011889673486632057e-01
3.070000000000000000e+03,3.660450238397006673e-01
3.071000000000000000e+03,1.739996378779648800e-01
3.071000000000000000e+03,3.180035005130062431e-01
3.071000000000000000e+03,1.080330738125414962e-02
3.072000000000000000e+03,3.038203874705776020e-01
3.072000000000000000e+03,2.498642042368278138e-01
3.072000000000000000e+03,1.466594242259641571e-02
3.073000000000000000e+03,3.522240328323978376e-01
3.073000000000000000e+03,1.780433339368700518e-02
3.073000000000000000e+03,2.080391091797935965e-01
3.074000000000000000e+03,2.173939284205443911e-01
3.074000000000000000e+03,2.299474923049067698e-02
3.074000000000000000e+03,3.218661355543485092e-01
3.075000000000000000e+03,5.770414629730219458e-01
3.075000000000000000e+03,4.661114128794737188e-01
3.075000000000000000e+03,8.839398877421691392e-01
3.076000000000000000e+03,5.848270867282273633e-01
3.076000000000000000e+03,5.299052447341420780e-02
3.076000000000000000e+03,9.553986360070010342e-02
3.077000000000000000e+03,1.479872050214255663e-01
3.077000000000000000e+03,1.973565091435813823e-02
3.077000000000000000e+03,5.117991429778501883e-02
3.078000000000000000e+03,1.912004345464421440e-01
3.078000000000000000e+03,3.560866678737401123e-03
3.078000000000000000e+03,7.145874826483190889e-02
3.079000000000000000e+03,4.058784477035427551e-01
3.079000000000000000e+03,3.970064578429597368e-01
3.079000000000000000e+03,3.255477095781278418e-01
3.080000000000000000e+03,2.443116663648983167e-01
3.080000000000000000e+03,3.603717786227291775e-01
3.080000000000000000e+03,2.470275816283420967e-01
3.081000000000000000e+03,3.428088599191260466e-02
3.081000000000000000e+03,1.629549158066268292e-03
3.081000000000000000e+03,9.113404550666908202e-03
3.082000000000000000e+03,6.791598768785080953e-01
3.082000000000000000e+03,8.074114309855754401e-01
3.082000000000000000e+03,4.235620737521877954e-01
3.083000000000000000e+03,4.235620737521877954e-01
3.083000000000000000e+03,6.341963908503832625e-01
3.083000000000000000e+03,6.771682056853159382e-02
3.084000000000000000e+03,8.215341903554831404e-01
3.084000000000000000e+03,3.500513006216428302e-02
3.084000000000000000e+03,4.419095901985635733e-01
3.085000000000000000e+03,8.745247148288973760e-01
3.085000000000000000e+03,1.867342627798901644e-01
3.085000000000000000e+03,6.253847546623212406e-01
3.086000000000000000e+03,5.435451747238819742e-01
3.086000000000000000e+03,4.432977246665459337e-01
3.086000000000000000e+03,4.648439857565332956e-01
3.087000000000000000e+03,9.898605830164765029e-01
3.087000000000000000e+03,1.048343291689299295e-01
3.087000000000000000e+03,5.603234956847124026e-01
3.088000000000000000e+03,8.161627135011165768e-01
3.088000000000000000e+03,4.550666908081357070e-02
3.088000000000000000e+03,5.944836743315831118e-01
3.089000000000000000e+03,2.572877059569074754e-01
3.089000000000000000e+03,1.007906331100247473e-02
3.089000000000000000e+03,3.789607097591888296e-01
3.090000000000000000e+03,4.737159756171163139e-01
3.090000000000000000e+03,4.142676081839579694e-01
3.090000000000000000e+03,2.245156617780191821e-01
3.091000000000000000e+03,1.349508117568954113e-01
3.091000000000000000e+03,2.610296336532078043e-01
3.091000000000000000e+03,6.162109964391333100e-02
3.092000000000000000e+03,3.120284869334298897e-02
3.092000000000000000e+03,5.431830526887561350e-02
3.092000000000000000e+03,3.319451988653509492e-03
3.093000000000000000e+03,2.758162834208461450e-02
3.093000000000000000e+03,6.638903977307018768e-04
3.093000000000000000e+03,5.130062164282696291e-03
3.094000000000000000e+03,6.113827026374554774e-02
3.094000000000000000e+03,2.390005431830526800e-02
3.094000000000000000e+03,3.717786227291930423e-02
3.095000000000000000e+03,1.199831009716941232e-01
3.095000000000000000e+03,2.053835475888707851e-01
3.095000000000000000e+03,5.993119681332609305e-02
3.096000000000000000e+03,1.739996378779648800e-01
3.096000000000000000e+03,2.685738427183294030e-01
3.096000000000000000e+03,9.535880258313717689e-03
3.097000000000000000e+03,2.642283782968193884e-01
3.097000000000000000e+03,3.165550123725028864e-01
3.097000000000000000e+03,1.575230852797392805e-02
3.098000000000000000e+03,8.620315046170559103e-01
3.098000000000000000e+03,8.508057215281550345e-01
3.098000000000000000e+03,9.131510652423199814e-02
3.099000000000000000e+03,6.056491037479631023e-01
3.099000000000000000e+03,4.315287585249562297e-02
3.099000000000000000e+03,3.926609934214497222e-01
3.100000000000000000e+03,8.479690989196693174e-01
3.100000000000000000e+03,8.769992154022572262e-01
3.100000000000000000e+03,7.918401834751644108e-02
3.101000000000000000e+03,9.143581386927394083e-01
3.101000000000000000e+03,9.698835174120344627e-02
3.101000000000000000e+03,8.061440038626350724e-01
3.102000000000000000e+03,3.395497616029935495e-01
3.102000000000000000e+03,2.316977488080149694e-01
3.102000000000000000e+03,5.571247510411008186e-01
3.103000000000000000e+03,6.031142495020822558e-01
3.103000000000000000e+03,7.701128613676141987e-02
3.103000000000000000e+03,6.292473897036634511e-01
3.104000000000000000e+03,8.610054921841994169e-01
3.104000000000000000e+03,6.806687186915323373e-01
3.104000000000000000e+03,2.896976281006699225e-02
3.105000000000000000e+03,2.553563884362363701e-01
3.105000000000000000e+03,1.376063733478182123e-02
3.105000000000000000e+03,1.771983825215764363e-01
3.106000000000000000e+03,7.918401834751644108e-02
3.106000000000000000e+03,7.363148047558693877e-03
3.106000000000000000e+03,3.645361820266763281e-02
3.107000000000000000e+03,8.386142796789184395e-01
3.107000000000000000e+03,4.675599010199770755e-01
3.107000000000000000e+03,1.281308467620254632e-01
3.107000000000000000e+03,9.482769026495262432e-01
3.108000000000000000e+03,2.000120707345041937e-01
3.108000000000000000e+03,2.083408775423984671e-01
3.108000000000000000e+03,1.327780795461403754e-03
3.109000000000000000e+03,5.316555012372502498e-01
3.109000000000000000e+03,4.471603597078881998e-01
3.109000000000000000e+03,2.552960347637153737e-02
3.110000000000000000e+03,6.791598768785080953e-01
3.110000000000000000e+03,5.878447703542760694e-02
3.110000000000000000e+03,3.545174723881948098e-01
3.111000000000000000e+03,8.118172490796065066e-01
3.111000000000000000e+03,6.994990645180759747e-02
3.111000000000000000e+03,9.882913875309312646e-01
3.112000000000000000e+03,6.852555978031262818e-01
3.112000000000000000e+03,1.284929687971513024e-01
3.112000000000000000e+03,8.649888345705836201e-01
3.113000000000000000e+03,5.650914358138692251e-01
3.113000000000000000e+03,1.634980988593155993e-01
3.113000000000000000e+03,8.131450298750678707e-01
3.114000000000000000e+03,4.300199167119319044e-01
3.114000000000000000e+03,2.860160540768905690e-01
3.114000000000000000e+03,4.058784477035427551e-01
3.115000000000000000e+03,4.300199167119319044e-01
3.115000000000000000e+03,4.165610477397549416e-01
3.115000000000000000e+03,4.188544872955519138e-01
3.116000000000000000e+03,5.725752912064698830e-01
3.116000000000000000e+03,2.153419035548313210e-01
3.116000000000000000e+03,8.103687609391031499e-01
3.117000000000000000e+03,5.793349025288189180e-01
3.117000000000000000e+03,1.184139054861488294e-01
3.117000000000000000e+03,9.525016597259943207e-01
3.118000000000000000e+03,2.741263805902589001e-01
3.118000000000000000e+03,5.538052990524473529e-01
3.118000000000000000e+03,4.845192829983704375e-01
3.119000000000000000e+03,4.188544872955519138e-01
