# position,p_value_coverage
3.549000000000000000e+03,6.808690404345202341e-01
3.550000000000000000e+03,3.058539529269764801e-01
3.551000000000000000e+03,5.100784550392275518e-01
3.552000000000000000e+03,5.903439951719975376e-01
3.553000000000000000e+03,7.987929993964997255e-01
3.554000000000000000e+03,8.937839468919734909e-01
3.555000000000000000e+03,9.432106216053107728e-01
3.556000000000000000e+03,7.319251659625829465e-01
3.557000000000000000e+03,6.794809897404948673e-01
3.558000000000000000e+03,5.952926976463488451e-01
3.559000000000000000e+03,6.775497887748943571e-01
3.560000000000000000e+03,8.550995775497888252e-01
3.561000000000000000e+03,9.826795413397706458e-01
3.562000000000000000e+03,7.529269764634882733e-01
3.563000000000000000e+03,5.565479782739891634e-01
3.564000000000000000e+03,9.424864212432105814e-01
3.565000000000000000e+03,6.701267350633675068e-01
3.566000000000000000e+03,6.207000603500302249e-01
3.567000000000000000e+03,4.797827398913699359e-01
3.568000000000000000e+03,3.456246228123114328e-01
3.569000000000000000e+03,3.511164755582377728e-01
3.570000000000000000e+03,3.198551599275799573e-01
3.571000000000000000e+03,2.932407966203983141e-01
3.572000000000000000e+03,1.982498491249245487e-01
3.573000000000000000e+03,1.329511164755582397e-01
3.574000000000000000e+03,1.826191913095956409e-01
3.575000000000000000e+03,2.228726614363307212e-01
3.576000000000000000e+03,2.435727217863608851e-01
3.577000000000000000e+03,2.575739287869643901e-01
3.578000000000000000e+03,2.727217863608931703e-01
3.579000000000000000e+03,1.949909474954737432e-01
3.580000000000000000e+03,1.907060953530476666e-01
3.581000000000000000e+03,1.495473747736873749e-01
3.582000000000000000e+03,7.543753771876886283e-02
3.583000000000000000e+03,8.207604103802051965e-02
3.584000000000000000e+03,9.511164755582378338e-02
3.585000000000000000e+03,1.040434520217260045e-01
3.586000000000000000e+03,1.378998189499094640e-01
3.587000000000000000e+03,3.068799034399516956e-01
3.588000000000000000e+03,6.106819553409776891e-01
3.589000000000000000e+03,9.751961375980687796e-01
3.590000000000000000e+03,5.347616173808087403e-01
3.591000000000000000e+03,1.077851538925769515e-01
3.592000000000000000e+03,6.777308388654194882e-02
3.593000000000000000e+03,3.340977670488834983e-01
3.594000000000000000e+03,8.200965600482800211e-01
3.595000000000000000e+03,7.581170790585395336e-01
3.596000000000000000e+03,3.849728424864212184e-01
3.597000000000000000e+03,1.184067592033796051e-01
3.598000000000000000e+03,1.167169583584791726e-01
3.599000000000000000e+03,2.006638503319251587e-01
3.600000000000000000e+03,1.270368135184067604e-01
3.601000000000000000e+03,1.229933614966807476e-01
3.602000000000000000e+03,1.741098370549185315e-01
3.603000000000000000e+03,1.897404948702474392e-01
3.604000000000000000e+03,4.154496077248038821e-01
3.605000000000000000e+03,8.636692818346408673e-01
3.606000000000000000e+03,8.636692818346408673e-01
3.607000000000000000e+03,4.007845503922751740e-01
3.608000000000000000e+03,3.617380808690404126e-01
3.609000000000000000e+03,8.552806276403138730e-01
3.610000000000000000e+03,8.789378394689196794e-01
3.611000000000000000e+03,6.254073627036813576e-01
3.612000000000000000e+03,3.898008449004224385e-01
3.613000000000000000e+03,3.741098370549185148e-01
3.614000000000000000e+03,6.089921544960772426e-01
3.615000000000000000e+03,7.523838261919131298e-01
3.616000000000000000e+03,9.281231140615570085e-01
3.617000000000000000e+03,8.158720579360290159e-01
3.618000000000000000e+03,7.681351840675920695e-01
3.619000000000000000e+03,8.542546771273386019e-01
3.620000000000000000e+03,8.623415811707906276e-01
3.621000000000000000e+03,7.854556427278213127e-01
3.622000000000000000e+03,8.833433916716958434e-01
3.623000000000000000e+03,8.514785757392878685e-01
3.624000000000000000e+03,8.915509957754979009e-01
3.625000000000000000e+03,7.449004224502112637e-01
3.626000000000000000e+03,7.200362100181050273e-01
3.627000000000000000e+03,5.489438744719372654e-01
3.628000000000000000e+03,4.269764634882317611e-01
3.629000000000000000e+03,3.485817742908871586e-01
3.630000000000000000e+03,2.991550995775497657e-01
3.631000000000000000e+03,6.462281231140615256e-01
3.632000000000000000e+03,7.310802655401327232e-01
3.633000000000000000e+03,9.609535304767652386e-01
3.634000000000000000e+03,9.587205793602896486e-01
3.635000000000000000e+03,7.595654797827399163e-01
3.636000000000000000e+03,9.859987929993965228e-01
3.637000000000000000e+03,9.833433916716958212e-01
3.638000000000000000e+03,9.095353047676524305e-01
3.639000000000000000e+03,7.718165359082679311e-01
3.640000000000000000e+03,4.575739287869644012e-01
3.641000000000000000e+03,3.500301750150874858e-01
3.642000000000000000e+03,2.124321062160531015e-01
3.643000000000000000e+03,7.712733856366928153e-02
3.644000000000000000e+03,1.683765841882920999e-01
3.645000000000000000e+03,3.435727217863608907e-01
3.646000000000000000e+03,6.257091128545564374e-01
3.647000000000000000e+03,9.843089921544960763e-01
3.648000000000000000e+03,6.654797827398913901e-01
3.649000000000000000e+03,6.369945684972841971e-01
3.650000000000000000e+03,5.088714544357272329e-01
3.651000000000000000e+03,4.807483403741701911e-01
3.652000000000000000e+03,5.095353047676524083e-01
3.653000000000000000e+03,5.637296318648159499e-01
3.654000000000000000e+03,4.487628243814121842e-01
3.655000000000000000e+03,6.884731442365721321e-01
3.656000000000000000e+03,9.176825588412794721e-01
3.657000000000000000e+03,8.946288473144236031e-01
3.658000000000000000e+03,5.479179239589619943e-01
3.659000000000000000e+03,2.590826795413397887e-01
3.660000000000000000e+03,3.715751357875679006e-01
3.661000000000000000e+03,2.558237779118889832e-01
3.662000000000000000e+03,1.734459867229933561e-01
3.663000000000000000e+03,9.963789981894990988e-02
3.664000000000000000e+03,2.739891369945685051e-02
3.665000000000000000e+03,4.948702474351237245e-03
3.666000000000000000e+03,1.810500905250452550e-03
3.667000000000000000e+03,6.095353047676523722e-03
3.668000000000000000e+03,1.315630657815328869e-02
3.669000000000000000e+03,8.098974049487024651e-02
3.670000000000000000e+03,1.775497887748943848e-01
3.671000000000000000e+03,7.380808690404345729e-01
3.672000000000000000e+03,9.430899215449607409e-01
3.673000000000000000e+03,7.390464695232347170e-01
3.674000000000000000e+03,4.660229330114665225e-01
3.675000000000000000e+03,2.615570307785153870e-01
3.676000000000000000e+03,3.140615570307785376e-01
3.677000000000000000e+03,2.712130356065178272e-01
3.678000000000000000e+03,2.509957754978877631e-01
3.679000000000000000e+03,3.542546771273385464e-01
3.680000000000000000e+03,2.573928786964393423e-01
3.681000000000000000e+03,2.375980687990343898e-01
3.682000000000000000e+03,2.512371756185878269e-01
3.683000000000000000e+03,2.312613156306578266e-01
3.684000000000000000e+03,3.771273385636692566e-01
3.685000000000000000e+03,7.615570307785154425e-01
3.686000000000000000e+03,8.546771273385637135e-01
3.687000000000000000e+03,9.610742305371152705e-01
3.688000000000000000e+03,6.488231744115872113e-01
3.689000000000000000e+03,7.699456849728424368e-01
3.690000000000000000e+03,8.307785153892577323e-01
3.691000000000000000e+03,7.274592637296318776e-01
3.692000000000000000e+03,5.727821363910682306e-01
3.693000000000000000e+03,2.358479179239589552e-01
3.694000000000000000e+03,1.677127338563669245e-01
3.695000000000000000e+03,7.308388654194326872e-02
3.696000000000000000e+03,3.916716958358479328e-02
3.697000000000000000e+03,1.406155703077851572e-02
3.698000000000000000e+03,1.774290887145443460e-02
3.699000000000000000e+03,5.202172601086300224e-02
3.700000000000000000e+03,7.133373566686783407e-02
3.701000000000000000e+03,1.955944477972239026e-01
3.702000000000000000e+03,3.425467712733856196e-01
3.703000000000000000e+03,3.342788171394085461e-01
3.704000000000000000e+03,1.753168376584188226e-01
3.705000000000000000e+03,5.733252866626433603e-02
3.706000000000000000e+03,4.858177429088714888e-02
3.707000000000000000e+03,2.812311406155703145e-02
3.708000000000000000e+03,5.461677730838865319e-02
3.709000000000000000e+03,5.153892576946288162e-02
3.710000000000000000e+03,1.535304767652383717e-01
3.711000000000000000e+03,1.911888955944477941e-01
3.712000000000000000e+03,1.533494266747133239e-01
3.713000000000000000e+03,3.350030175015087375e-01
3.714000000000000000e+03,6.240796620398310068e-01
3.715000000000000000e+03,6.097163548581774339e-01
3.716000000000000000e+03,9.203983101991550786e-01
3.717000000000000000e+03,5.915509957754978565e-01
3.718000000000000000e+03,4.462884731442365860e-01
3.719000000000000000e+03,3.489438744719372543e-01
3.720000000000000000e+03,2.036813518406759282e-01
3.721000000000000000e+03,2.698853349426674764e-01
3.722000000000000000e+03,2.663246831623415911e-01
3.723000000000000000e+03,3.413397706698853562e-01
3.724000000000000000e+03,4.725407362703681335e-01
3.725000000000000000e+03,6.459263729631864459e-01
3.726000000000000000e+03,5.796016898008449214e-01
3.727000000000000000e+03,6.624622812311405928e-01
3.728000000000000000e+03,6.910681955340978178e-01
3.729000000000000000e+03,8.756185878092939134e-01
3.730000000000000000e+03,9.438141219070609322e-01
3.731000000000000000e+03,7.605914302957151873e-01
3.732000000000000000e+03,4.059143029571514738e-01
3.733000000000000000e+03,1.592033796016897873e-01
3.734000000000000000e+03,2.429692214846107534e-01
3.735000000000000000e+03,2.796620398310198929e-01
3.736000000000000000e+03,1.833433916716958323e-01
3.737000000000000000e+03,6.573325286662643485e-01
3.738000000000000000e+03,7.988533494266747415e-01
3.739000000000000000e+03,5.197948098974048969e-01
3.740000000000000000e+03,2.543753771876886005e-01
3.741000000000000000e+03,1.398913699456849624e-01
3.742000000000000000e+03,2.522027761013880265e-01
3.743000000000000000e+03,4.832226916113457893e-01
3.744000000000000000e+03,6.076041038020518759e-01
3.745000000000000000e+03,9.389861194930597676e-01
3.746000000000000000e+03,7.898611949305974766e-01
3.747000000000000000e+03,5.849728424864212295e-01
3.748000000000000000e+03,5.692818346409173058e-01
3.749000000000000000e+03,6.109233554616777528e-01
3.750000000000000000e+03,5.033192516596258770e-01
3.751000000000000000e+03,6.231744115872057677e-01
3.752000000000000000e+03,7.914906457453229072e-01
3.753000000000000000e+03,8.463488231744116241e-01
3.754000000000000000e+03,6.725407362703681446e-01
3.755000000000000000e+03,6.024140012070006156e-01
3.756000000000000000e+03,4.992154496077247927e-01
3.757000000000000000e+03,4.502715751357875829e-01
3.758000000000000000e+03,4.793602896801448243e-01
3.759000000000000000e+03,4.063971031985516014e-01
3.760000000000000000e+03,4.675920337960168816e-01
3.761000000000000000e+03,3.266143633071816321e-01
3.762000000000000000e+03,2.831623415811708178e-01
3.763000000000000000e+03,3.503922751961375814e-01
3.764000000000000000e+03,3.607121303560651970e-01
3.765000000000000000e+03,4.474954737477368494e-01
3.766000000000000000e+03,6.773083886541942933e-01
3.767000000000000000e+03,6.576342788171394282e-01
3.768000000000000000e+03,4.872661436330718021e-01
3.769000000000000000e+03,5.091732045866023126e-01
3.770000000000000000e+03,5.093542546771273605e-01
3.771000000000000000e+03,3.709716354858177412e-01
3.772000000000000000e+03,5.686179843089921304e-01
3.773000000000000000e+03,9.018708509354255165e-01
3.774000000000000000e+03,7.732649366324683138e-01
3.775000000000000000e+03,4.056125528062763941e-01
3.776000000000000000e+03,5.491852745926373291e-02
3.777000000000000000e+03,2.963186481593240926e-02
3.778000000000000000e+03,1.677730838865419336e-02
3.779000000000000000e+03,3.940856970428485012e-02
3.780000000000000000e+03,3.392878696439348141e-01
3.781000000000000000e+03,5.601689800844900091e-01
3.782000000000000000e+03,7.850331925165963121e-01
3.783000000000000000e+03,9.852142426071213155e-01
3.784000000000000000e+03,9.678334339167169453e-01
3.785000000000000000e+03,9.459263729631864903e-01
3.786000000000000000e+03,9.218467109233554613e-01
3.787000000000000000e+03,6.629450814725407204e-01
3.788000000000000000e+03,5.061557030778515154e-01
3.789000000000000000e+03,3.210621605310802762e-01
3.790000000000000000e+03,3.269764634882317278e-01
3.791000000000000000e+03,4.070006035003017608e-01
3.792000000000000000e+03,4.185878092939046557e-01
3.793000000000000000e+03,5.474351237175618667e-01
3.794000000000000000e+03,3.723596861798431079e-01
3.795000000000000000e+03,2.178032589016294374e-01
3.796000000000000000e+03,1.965600482800241300e-01
3.797000000000000000e+03,2.075437537718768932e-01
3.798000000000000000e+03,1.946891973445986634e-01
3.799000000000000000e+03,3.120700060350030114e-01
3.800000000000000000e+03,4.989740494870247289e-01
3.801000000000000000e+03,6.626433313216656407e-01
3.802000000000000000e+03,5.480989740494870421e-01
3.803000000000000000e+03,5.709716354858177523e-01
3.804000000000000000e+03,4.141219070609535313e-01
3.805000000000000000e+03,2.864212432106216233e-01
3.806000000000000000e+03,2.105009052504526190e-01
3.807000000000000000e+03,2.052504526252263151e-01
3.808000000000000000e+03,2.161134580567290187e-01
3.809000000000000000e+03,2.085093542546771206e-01
3.810000000000000000e+03,3.508750754375377090e-01
3.811000000000000000e+03,5.772480386240192995e-01
3.812000000000000000e+03,7.471937235968617586e-01
3.813000000000000000e+03,9.295111647555823753e-01
3.814000000000000000e+03,7.209414604707302665e-01
3.815000000000000000e+03,9.130356065178032443e-01
3.816000000000000000e+03,6.781532890766445165e-01
3.817000000000000000e+03,5.362703681351840279e-01
3.818000000000000000e+03,3.684369342184671270e-01
3.819000000000000000e+03,2.638503319251659374e-01
3.820000000000000000e+03,4.893180446590223442e-01
3.821000000000000000e+03,8.513578756789378366e-01
3.822000000000000000e+03,9.220277610138805091e-01
3.823000000000000000e+03,5.494266747133373929e-01
3.824000000000000000e+03,2.624622812311406261e-01
3.825000000000000000e+03,5.120700060350029670e-01
3.826000000000000000e+03,6.004224502112250894e-01
3.827000000000000000e+03,8.404345202172600615e-01
3.828000000000000000e+03,8.284852142426071264e-01
3.829000000000000000e+03,6.054315027157514129e-01
3.830000000000000000e+03,7.876282438141218867e-01
3.831000000000000000e+03,8.165359082679540803e-01
3.832000000000000000e+03,9.583584791792395530e-01
3.833000000000000000e+03,7.782136391068195103e-01
3.834000000000000000e+03,4.961979480989740510e-01
3.835000000000000000e+03,8.648159324079661703e-01
3.836000000000000000e+03,9.000603500301750381e-01
3.837000000000000000e+03,8.136391068195534260e-01
3.838000000000000000e+03,8.680748340374170313e-01
3.839000000000000000e+03,8.182257091128545268e-01
3.840000000000000000e+03,9.785153892576946566e-01
3.841000000000000000e+03,7.335546167773083770e-01
3.842000000000000000e+03,4.891369945684972964e-01
3.843000000000000000e+03,9.736270368135183650e-01
3.844000000000000000e+03,8.783343391671696310e-01
3.845000000000000000e+03,8.972842486421243047e-01
3.846000000000000000e+03,9.329511164755582842e-01
3.847000000000000000e+03,6.724200362100181128e-01
3.848000000000000000e+03,2.895594447797223969e-01
3.849000000000000000e+03,8.654194327097163020e-02
3.850000000000000000e+03,1.165359082679541386e-01
3.851000000000000000e+03,4.945081472540736045e-01
3.852000000000000000e+03,8.724200362100180683e-01
3.853000000000000000e+03,9.000603500301750381e-01
3.854000000000000000e+03,6.662643331321665974e-01
3.855000000000000000e+03,5.593240796620397859e-01
3.856000000000000000e+03,8.185274592637296065e-01
3.857000000000000000e+03,9.478575739287870006e-01
3.858000000000000000e+03,8.046469523234761612e-01
3.859000000000000000e+03,4.637296318648159166e-01
3.860000000000000000e+03,1.922148461074230652e-01
3.861000000000000000e+03,3.749547374773687380e-01
3.862000000000000000e+03,3.716354858177429166e-01
3.863000000000000000e+03,5.109837054918527910e-01
3.864000000000000000e+03,6.321665660832830325e-01
3.865000000000000000e+03,8.745322872661436264e-01
3.866000000000000000e+03,9.779118889559444971e-01
